,Category,Code,,Case,Text,Coder,Date,Words,% Words,Comment,Variable
,eventos meteorológicos,tormenta,, Este fin de semana estará nuboso con precipitaciones aisladas,Se esper a cielo nuboso y cubierto con pr ecipitaciones y tormentas aisladas en todo el país. Las temper atur as mínimas ser á de entr e 18 y 20º y las máximas de entr e 27 y 33º.,Admin,16/6/2020,39,"3,90%",,DOCUMENT
,eventos meteorológicos,lluvia,, Este fin de semana estará nuboso y cubierto con precipitaciones en todo el país,En el Este el viernes estar á nuboso y cubierto con pr ecipitaciones que comenzar án en la tar de y continuar án hasta la noche del sábado. Par a el domingo no se esper an lluvias. La temper atur a dur ante todo el fin de semana ir á de los 12 a los,Admin,16/6/2020,55,"6,20%",,DOCUMENT
,eventos meteorológicos,tormenta,, Este fin de semana estará nuboso y cubierto con precipitaciones en todo el país,"En el sur oeste habr á pr ecipitaciones y tormentas desde la mañana del viernes hasta el domingo, con temper atur as de entr e 12 y 22º.",Admin,16/6/2020,28,"3,10%",,DOCUMENT
,eventos meteorológicos,lluvia,, Este fin de semana habrá bajas temperaturas con cielo algo nuboso,"Salvo en la mañana del sábado en el este del país, no se esper an lluvias par a el fin de semana. Las temper atur as mínimas ir án entr e los 10 y los 14º, mientr as que las máximas se ubicar án entr e los 22 y los 26º.",Admin,16/6/2020,51,"5,50%",,DOCUMENT
,eventos meteorológicos,lluvia,, Este fin de semana lloverá en casi todo el país,El Instituto Nacional de Meteor ología pr e vé cielo nuboso y lluvias par a este fin de semana en casi todo el país. Las temper atur as mínimas se ubicar án entr e los 10 y los 14º y las máximas entr e 19 y 22º.,Admin,16/6/2020,47,"4,90%",,DOCUMENT
,eventos meteorológicos,viento,, Este fin de semana lloverá en casi todo el país,"En el ár ea metr opolitana, el viernes estar á con cielo nuboso y cubierto con baja pr obabilidad de pr ecipitaciones y temper atur as entr e los 11 y los 19º. El sábado habr á cielo nuboso con pr ecipitaciones hacia la tar de y r achas de viento que podrían alcanzar los 50 kilómetr os por hor a. Así se mantendr á hasta el domingo, con temper atur as que van de los 12 a los 21º.",Admin,16/6/2020,80,"8,30%",,DOCUMENT
,eventos meteorológicos,tormenta,, Este fin de semana lloverá en casi todo el país,Negr o con mínimas de entr e 11 y 13 y máximas de entr e 20 y 22º. El sábado se esper an lluvias y tormentas en la mañana y mejor ar á en la tar de. El domingo estar á nuboso y cubierto con neblinas y temper atur as entr e los  10 y 22º.,Admin,16/6/2020,56,"5,80%",,DOCUMENT
,Actores,SINAE,," Fenómeno previsto por Meteorología fue menor al esperado, señalaron desde el SINAE",? https://www .montevideo.com.uy/Noticias/Fenomeno-previsto-por-Meteorologia-fue-menor-al-esperado-senalaron-desde-el-SINAE-uc691481 1 / 12,Admin,16/6/2020,21,"1,10%",,DOCUMENT
,efectos,árboles caídos,," Fenómeno previsto por Meteorología fue menor al esperado, señalaron desde el SINAE","""No ha gener ado afectaciones de consider ación. Solo árboles caídos y alguna situación de cr ecida de ríos y arr o yos. No hemos tenido ninguna situación que suponga desplazamiento ni afectación sobr e personas o viviendas. UTE está tr abajando con normalidad"", dijo a la emisor a.",Admin,16/6/2020,49,"2,60%",,DOCUMENT
,eventos meteorológicos,lluvia,, Habrá lluvias y rachas de viento fuerte en todo el país,? https://www .montevideo.com.uy/Noticias/Habra-lluvias-y-rachas-de-viento-fuerte-en-todo-el-pais-uc691307 1 / 13,Admin,16/6/2020,20,"0,90%",,DOCUMENT
,eventos meteorológicos,viento,, Habrá lluvias y rachas de viento fuerte en todo el país,? https://www .montevideo.com.uy/Noticias/Habra-lluvias-y-rachas-de-viento-fuerte-en-todo-el-pais-uc691307 1 / 13,Admin,16/6/2020,20,"0,90%",,DOCUMENT
,efectos,inundación,, Inauguran tanques subterráneos para paliar inundaciones en Montevideo,? https://www .montevideo.com.uy/Noticias/Inauguran-tanques-subterraneos-para-paliar-inundaciones-en-Montevideo-uc696051 1 / 1 1,Admin,16/6/2020,18,"2,10%",,DOCUMENT
,Actores,Intendencia,, Inauguran tanques subterráneos para paliar inundaciones en Montevideo,La Intendencia de Monte video (IM) finalizó las obr as de dos tanques subterr áneos que tienen como función paliar las inundaciones. La inversión total de las obr as fue de cinco millones de dólar es y éstas se ubican en la plaza e x T erminal,Admin,16/6/2020,47,"5,40%",,DOCUMENT
,eventos meteorológicos,tormenta,, Inauguran tanques subterráneos para paliar inundaciones en Montevideo,Los tanques fuer on diseñados par a r ecibir el e x ceso de caudal de lluvia que no pueda ser conducido en el pico de una tormenta por el sistema de dr enaje de las difer entes ár eas.,Admin,16/6/2020,40,"4,60%",,DOCUMENT
,eventos meteorológicos,viento,, Inumet advierte por vientos fuertes desde este miércoles y hasta el viernes,ESTE FUERTE VIENTO QUE SOPLARÁ,Admin,16/6/2020,5,"0,60%",,DOCUMENT
,eventos meteorológicos,tormenta,, Inumet advirtió sobre “tormentas fuertes” durante el fin de semana,? https://www .montevideo.com.uy/Noticias/Inumet-advirtio-sobre-tormentas-fuertes-durante-el-fin-de-semana-uc696813 1 / 1 1 ¿ P R I M A V E R A ?   C E R O,Admin,16/6/2020,33,"3,70%",,DOCUMENT
,eventos meteorológicos,lluvia,, Inumet advirtió sobre “tormentas fuertes” durante el fin de semana,"Según el Inumet, el fenómeno del fin de semana incluir á ""intensa actividad eléctrica"", además de gr anizo, r achas de viento fuertes y lluvias intensas en cortos períodos de tiempo.",Admin,16/6/2020,31,"3,50%",,DOCUMENT
,eventos meteorológicos,viento,, Inumet advirtió sobre “tormentas fuertes” durante el fin de semana,"Según el Inumet, el fenómeno del fin de semana incluir á ""intensa actividad eléctrica"", además de gr anizo, r achas de viento fuertes y lluvias intensas en cortos períodos de tiempo.",Admin,16/6/2020,31,"3,50%",,DOCUMENT
,eventos meteorológicos,tormenta,, Inumet cesó advertencia naranja y mantiene amarilla en el norte,El Instituto Nacional de Meteor ología emitió una advertencia amarilla par a el norte del país por tormentas.,Admin,16/6/2020,18,"2,10%",,DOCUMENT
,eventos meteorológicos,tormenta,, Inumet emitió advertencias naranja y amarilla por tormentas fuertes,? https://www .montevideo.com.uy/Noticias/Inumet-emitio-advertencias-naranja-y-amarilla-por-tormentas-fuertes-uc697801 1 / 12,Admin,16/6/2020,18,"1,50%",,DOCUMENT
,eventos meteorológicos,lluvia,, Inumet emitió advertencias naranja y amarilla por tormentas fuertes,"El or ganismo indica que ""en zonas de tormentas se podr án r egistr ar lluvias intensas en cortos períodos de tiempo, ocasional caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes"".",Admin,16/6/2020,36,"3,00%",,DOCUMENT
,eventos meteorológicos,viento,, Inumet emitió advertencias naranja y amarilla por tormentas fuertes,"El or ganismo indica que ""en zonas de tormentas se podr án r egistr ar lluvias intensas en cortos períodos de tiempo, ocasional caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes"".",Admin,16/6/2020,36,"3,00%",,DOCUMENT
,eventos meteorológicos,tormenta,, Inumet emitió advertencias naranja y amarilla por tormentas fuertes,Día de tormenta en Montevideo . Foto: Manuel Lino/ Montevideo Portal,Admin,16/6/2020,10,"0,80%",,DOCUMENT
,eventos meteorológicos,tormenta,, Inumet emitió una alerta amarilla para el noroeste del país,"Los departamentos de Artigas, Paysandú, Río Negr o y Salto son los afectados por la advertencia del servicio meteor ológico por posibles tormentas y pr ecipitaciones.",Admin,16/6/2020,26,"3,10%",,DOCUMENT
,eventos meteorológicos,tormenta,, Inumet emitió una alerta naranja para el sur del país,Inumet emitió una advertencia de color nar anja por pr ecipitaciones y tormentas par a la totalidad de los departamento de,Admin,16/6/2020,21,"1,90%",,DOCUMENT
,eventos meteorológicos,tormenta,, Inumet emitió una alerta roja por tormenta para el suroeste del país,? https://www .montevideo.com.uy/Noticias/Inumet-emitio-una-alerta-roja-por-tormenta-para-el-suroeste-del-pais-uc696152 1 / 13,Admin,16/6/2020,21,"1,40%",,DOCUMENT
,eventos meteorológicos,tormenta,, Inumet emitió una alerta roja por tormenta para el suroeste del país,"José y Soriano. Allí se esper an ""tormentas se ver as"".",Admin,16/6/2020,11,"0,70%",,DOCUMENT
,eventos meteorológicos,lluvia,, Inumet emitió una alerta roja por tormenta para el suroeste del país,"""En zonas de tormentas se podr án r egistr ar lluvias intensas en cortos períodos de tiempo, caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes"", señala la advertencia, que rige hasta las 22:00 hor as.",Admin,16/6/2020,41,"2,60%",,DOCUMENT
,eventos meteorológicos,viento,, Inumet emitió una alerta roja por tormenta para el suroeste del país,"""En zonas de tormentas se podr án r egistr ar lluvias intensas en cortos períodos de tiempo, caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes"", señala la advertencia, que rige hasta las 22:00 hor as.",Admin,16/6/2020,41,"2,60%",,DOCUMENT
,eventos meteorológicos,tormenta,, Inumet expandió la alerta naranja a otras localidades,Inumet actualizó las alertas por tormentas y pr ecipitaciones y e xpandió el ár ea que está bajo advertencia de color nar anja.,Admin,16/6/2020,23,"1,70%",,DOCUMENT
,eventos meteorológicos,tormenta,, Inumet extendió a todo el litoral la alerta naranja por tormentas,? https://www .montevideo.com.uy/Noticias/Inumet-extendio-a-todo-el-litoral-la-alerta-naranja-por-tormentas-uc695704 1 / 13,Admin,16/6/2020,20,"1,70%",,DOCUMENT
,eventos meteorológicos,lluvia,, Inumet extendió a todo el litoral la alerta naranja por tormentas,"En las zonas incluidas en las advertencias, ""se podr án r egistr ar lluvias intensas en cortos períodos de tiempo, ocasional caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes"".",Admin,16/6/2020,34,"2,90%",,DOCUMENT
,eventos meteorológicos,viento,, Inumet extendió a todo el litoral la alerta naranja por tormentas,"En las zonas incluidas en las advertencias, ""se podr án r egistr ar lluvias intensas en cortos períodos de tiempo, ocasional caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes"".",Admin,16/6/2020,34,"2,90%",,DOCUMENT
,eventos meteorológicos,tormenta,, Inumet extendió la advertencia naranja a casi todo el país,"El Instituto Nacional de Meteor ología e xtendió este mediodía la advertencia nar anja que ahor a afecta a todo el país, por tormentas fuertes, gr anizo y actividad eléctrica.",Admin,16/6/2020,30,"2,60%",,DOCUMENT
,eventos meteorológicos,viento,, Inumet extendió la advertencia naranja a casi todo el país,"En zonas de tormentas se podr án r egistr ar caída de gr anizo, intensa actividad eléctrica y r achas de viento muy fuertes.",Admin,16/6/2020,24,"2,10%",,DOCUMENT
,eventos meteorológicos,tormenta,, Inumet extendió la alerta amarilla por tormentas fuertes y lluvias intensas hasta este domingo,? https://www .montevideo.com.uy/Noticias/Inumet-extendio-la-alerta-amarilla-por-tormentas-fuertes-y-lluvias-intensas-hasta-este-domingo-uc7013 … 1 / 1 1 ¿ T O D O   E S T Á   S E C O   E N   B U E N O S   A I R E S ?,Admin,16/6/2020,49,"3,70%",,DOCUMENT
,eventos meteorológicos,lluvia,, Inumet extendió la alerta amarilla por tormentas fuertes y lluvias intensas hasta este domingo,? https://www .montevideo.com.uy/Noticias/Inumet-extendio-la-alerta-amarilla-por-tormentas-fuertes-y-lluvias-intensas-hasta-este-domingo-uc7013 … 1 / 1 1 ¿ T O D O   E S T Á   S E C O   E N   B U E N O S   A I R E S ?,Admin,16/6/2020,49,"3,70%",,DOCUMENT
,eventos meteorológicos,viento,, Inumet extendió la alerta amarilla por tormentas fuertes y lluvias intensas hasta este domingo,"En las zonas afectadas se pueden r egistr ar lluvias intensas en cortos periodos de tiempo, ocasional caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes.",Admin,16/6/2020,30,"2,30%",,DOCUMENT
,eventos meteorológicos,tormenta,, Inumet extendió la alerta amarilla y es para casi todo el sur del Río Negro,Hay 16 departamentos que están bajo advertencia amarilla por persistencia de lluvias y tormentas.,Admin,16/6/2020,14,"1,60%",,DOCUMENT
,eventos meteorológicos,lluvia,, Inumet extendió la alerta amarilla y es para casi todo el sur del Río Negro,Hay 16 departamentos que están bajo advertencia amarilla por persistencia de lluvias y tormentas.,Admin,16/6/2020,14,"1,60%",,DOCUMENT
,eventos meteorológicos,lluvia,," Inumet no espera lluvias hasta la noche del sábado, aunque empeora los días siguientes",? https://www .montevideo.com.uy/Noticias/Inumet-no-espera-lluvias-hasta-la-noche-del-sabado-aunque-empeora-los-dias-siguientes-uc695933 1 / 12,Admin,16/6/2020,23,"1,80%",,DOCUMENT
,eventos meteorológicos,tormenta,," Inumet no espera lluvias hasta la noche del sábado, aunque empeora los días siguientes",En rea l i dad a l guien  puede t o mar en  s e r i o  l o s  pronó s t i c o s  de I n n u met ? Yo sigo a la antigu a  c o mo nos en s eñ a r o n  n u estros abu elos qu e nunca le erraba n  dedito al vi ento o si duel en los hues o s  s egu r o  h a y  l l u via y tormenta.,Admin,16/6/2020,87,"6,90%",,DOCUMENT
,eventos meteorológicos,tormenta,, Inumet no volvió a emitir alerta naranja_ rige una advertencia amarilla para el norte,"Los departamentos de Artigas, River a, Salto y T acuar embó están bajo advertencia por persistencia de tormentas y lluvias.",Admin,16/6/2020,20,"2,50%",,DOCUMENT
,eventos meteorológicos,lluvia,, Inumet no volvió a emitir alerta naranja_ rige una advertencia amarilla para el norte,"Los departamentos de Artigas, River a, Salto y T acuar embó están bajo advertencia por persistencia de tormentas y lluvias.",Admin,16/6/2020,20,"2,50%",,DOCUMENT
,eventos meteorológicos,tormenta,, Inumet pronostica vientos fuertes desde este viernes y para el fin de semana,"Entr e este jue ves y el viernes se esper an lluvias y tormentas en todo el país, que se ir án desplazando desde el litor al sur oeste hacia el nor este del país. Par a el sábado, aun se esper an lluvias per o escasas, principalmente al sur del río Negr o.",Admin,16/6/2020,54,"4,70%",,DOCUMENT
,eventos meteorológicos,lluvia,, Inumet pronostica vientos fuertes desde este viernes y para el fin de semana,"Entr e este jue ves y el viernes se esper an lluvias y tormentas en todo el país, que se ir án desplazando desde el litor al sur oeste hacia el nor este del país. Par a el sábado, aun se esper an lluvias per o escasas, principalmente al sur del río Negr o.",Admin,16/6/2020,54,"4,70%",,DOCUMENT
,eventos meteorológicos,tormenta,, Inumet pronostica vientos fuertes desde este viernes y para el fin de semana,"Pronostica pa r a  mañ a n a  y  el fi n  de s ema n a .  A y er había da do aler t a  a marilla pa r a  el norte u r u guayo mi entras la CNN pr o n o s t i c ó pa r a  el sur de Brasil, Urugu a y  y  h a s t a  el pa r a guay fu ertes  l l u vias, tormenta y vi entos mu y  fuer t es, algo  que s egún es c u c h o  en las noticias, al men o s   en   n u es t r o   pa í s   a c er t ó   mi en t r a s   n u e va men t e  el   I n u met   qu edó   . . .",Admin,16/6/2020,138,"12,00%",,DOCUMENT
,eventos meteorológicos,tormenta,, Inumet pronosticó “lluvias y tormentas fuertes” para el fin de semana,? https://www .montevideo.com.uy/Noticias/Inumet-pronostico-lluvias-y-tormentas-fuertes-para-el-fin-de-semana-uc696688 1 / 7,Admin,16/6/2020,20,"1,70%",,DOCUMENT
,eventos meteorológicos,lluvia,, Inumet pronosticó “lluvias y tormentas fuertes” para el fin de semana,? https://www .montevideo.com.uy/Noticias/Inumet-pronostico-lluvias-y-tormentas-fuertes-para-el-fin-de-semana-uc696688 1 / 7,Admin,16/6/2020,20,"1,70%",,DOCUMENT
,eventos meteorológicos,tormenta,, Inumet pronosticó “lluvias y tormentas fuertes” para el fin de semana,Día de tormenta en Montevideo . Foto: Mahuel Lino/ Montevideo Portal (Ar chivo),Admin,16/6/2020,12,"1,00%",,DOCUMENT
,eventos meteorológicos,tormenta,, Inumet volvió a emitir una alerta naranja para el este y noreste del país,"Se pr e vén lluvias y tormentas fuertes par a los departamentos de Cerr o Lar go, Dur azno, Florida, River a,",Admin,16/6/2020,22,"1,90%",,DOCUMENT
,eventos meteorológicos,lluvia,, Inumet volvió a emitir una alerta naranja para el este y noreste del país,"Se pr e vén lluvias y tormentas fuertes par a los departamentos de Cerr o Lar go, Dur azno, Florida, River a,",Admin,16/6/2020,22,"1,90%",,DOCUMENT
,eventos meteorológicos,tormenta,, Inumet_ alertas naranja y amarilla para casi todo el sur del Río Negro,"El servicio meteor ológico alertó a la población por tormentas fuertes y lluvias intensas hasta, por lo menos, las 9:45 hor as de este domingo.",Admin,16/6/2020,26,"1,80%",,DOCUMENT
,eventos meteorológicos,lluvia,, Inumet_ alertas naranja y amarilla para casi todo el sur del Río Negro,"El servicio meteor ológico alertó a la población por tormentas fuertes y lluvias intensas hasta, por lo menos, las 9:45 hor as de este domingo.",Admin,16/6/2020,26,"1,80%",,DOCUMENT
,eventos meteorológicos,tormenta,, La alerta amarilla de Inumet se redujo a 12 departamentos,"Algunas localidades, principalmente al sur del Río Negr o, aún continúan con advertencias por lluvias y tormentas.",Admin,16/6/2020,17,"1,70%",,DOCUMENT
,eventos meteorológicos,lluvia,, La alerta amarilla de Inumet se redujo a 12 departamentos,"Algunas localidades, principalmente al sur del Río Negr o, aún continúan con advertencias por lluvias y tormentas.",Admin,16/6/2020,17,"1,70%",,DOCUMENT
,eventos meteorológicos,tormenta,, La alerta amarilla se extiende por casi todo el oeste del país,"De esta forma, los departamentos que tienen localidades bajo riesgo de tormentas y pr ecipitaciones, algunas fuertes, son",Admin,16/6/2020,18,"2,00%",,DOCUMENT
,eventos meteorológicos,lluvia,, La semana culminará con días fríos pero sin lluvias,? https://www .montevideo.com.uy/Noticias/La-semana-culminara-con-dias-frios-pero-sin-lluvias-uc688648 1 / 1 1,Admin,16/6/2020,19,"2,10%",,DOCUMENT
,eventos meteorológicos,lluvia,, Las lluvias continuarán hasta el lunes por la tarde en gran parte del territorio,? https://www .montevideo.com.uy/Noticias/Las-lluvias-continuaran-hasta-el-lunes-por-la-tarde-en-gran-parte-del-territorio-uc696959 1 / 1 1,Admin,16/6/2020,24,"1,70%",,DOCUMENT
,eventos meteorológicos,viento,, Las lluvias continuarán hasta el lunes por la tarde en gran parte del territorio,"Desde la noche de este domingo, el viento r otar á al sur e incr ementar á su intensidad, además de favor ecer un descenso de la temper atur a en todo el país.",Admin,16/6/2020,34,"2,40%",,DOCUMENT
,eventos meteorológicos,tormenta,, Las lluvias continuarán hasta el lunes por la tarde en gran parte del territorio,"El Inumet pr onosticó que las lluvias y las tormentas se  continuar án gener ando sobr e el sur y el litor al oeste -y se ir án desplazando hacia el norte y el este del país-, donde persistir án hasta la tar de del lunes.",Admin,16/6/2020,46,"3,20%",,DOCUMENT
,eventos meteorológicos,tormenta,, Las lluvias continuarán hasta el lunes por la tarde en gran parte del territorio,"Los mismos fenómenos (tormenta eléctrica y posible caída de gr anizo) se dar án en otr as localidades, per o en menor intensidad. Estos fuer on señalados bajo la Alerta amarilla:",Admin,16/6/2020,31,"2,10%",,DOCUMENT
,eventos meteorológicos,lluvia,," Lloverá jueves y viernes, pero no se esperan precipitaciones para Navidad","El Instituto Uruguayo de Meteor ología emitió un pr onóstico especial par a los pr ó ximos die z días. Según este tr abajo, entr e jue ves 20 y viernes 21 hay pr obabilidad alta de pr ecipitaciones par a todo el país, con los mayor es acumulados el viernes, con valor es entr e 20 y 30 mm. En tanto, no se esper an lluvias entr e el sábado 22 y el jue ves 27, y e xiste pr obabilidad baja de pr ecipitaciones escasas entr e el viernes 28 y el sábado 29.",Admin,16/6/2020,96,"7,50%",,DOCUMENT
,eventos meteorológicos,lluvia,, Lluvias escasas para el sur y altas en el norte entre viernes y domingo,? https://www .montevideo.com.uy/Noticias/Lluvias-escasas-para-el-sur-y-altas-en-el-norte-entre-viernes-y-domingo-uc701751 1 / 1 1,Admin,16/6/2020,24,"2,20%",,DOCUMENT
,eventos meteorológicos,lluvia,, Localidades de 16 departamentos están bajo alerta naranja por lluvias,? https://www .montevideo.com.uy/Noticias/Localidades-de-16-departamentos-estan-bajo-alerta-naranja-por-lluvias-uc704761 1 / 6,Admin,16/6/2020,19,"2,20%",,DOCUMENT
,eventos meteorológicos,tormenta,, Localidades de 16 departamentos están bajo alerta naranja por lluvias,LA TORMENTA PERFECTA,Admin,16/6/2020,3,"0,40%",,DOCUMENT
,eventos meteorológicos,tormenta,, Localidades de 16 departamentos están bajo alerta naranja por lluvias,"El Instituto Uruguayo de Meteor ología (Inumet) amplió las zonas del país compr endidas bajo advertencia de nivel nar anja por tormentas y lluvias, incluyendo también a",Admin,16/6/2020,27,"3,20%",,DOCUMENT
,eventos meteorológicos,tormenta,, Meteorología advierte por la persistencia de lluvias y tormentas fuertes,? https://www .montevideo.com.uy/Noticias/Meteorologia-advierte-por-la-persistencia-de-lluvias-y-tormentas-fuertes-uc704778 1 / 12,Admin,16/6/2020,19,"1,40%",,DOCUMENT
,eventos meteorológicos,lluvia,, Meteorología advierte por la persistencia de lluvias y tormentas fuertes,? https://www .montevideo.com.uy/Noticias/Meteorologia-advierte-por-la-persistencia-de-lluvias-y-tormentas-fuertes-uc704778 1 / 12,Admin,16/6/2020,19,"1,40%",,DOCUMENT
,eventos meteorológicos,viento,, Meteorología advierte por la persistencia de lluvias y tormentas fuertes,"Se esper an lluvias intensas en cortos períodos de tiempo, ocasional caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes.",Admin,16/6/2020,24,"1,80%",,DOCUMENT
,eventos meteorológicos,lluvia,, Meteorología advierte por lluvias de variada intensidad entre sábado y domingo,? https://www .montevideo.com.uy/Noticias/Meteorologia-advierte-por-lluvias-de-variada-intensidad-entre-sabado-y-domingo-uc692384 1 / 12 N O S   V A N   A   S A L I R   B R A N Q U I A S,Admin,16/6/2020,41,"4,10%",,DOCUMENT
,eventos meteorológicos,tormenta,, Meteorología advierte por lluvias de variada intensidad entre sábado y domingo,"El Instituto Uruguayo de Meteor ología advirtió que, a partir de la tar de del sábado y hasta el domingo, se esper a el desplazamiento de un fr ente frío con actividad pr e-fr ontal desde el Sur oeste al Nor este del país, que gener ar á tormentas y lluvias de variada intensidad.",Admin,16/6/2020,55,"5,50%",,DOCUMENT
,eventos meteorológicos,lluvia,, Meteorología advierte sobre lluvias significativas al sur del río Negro para miércoles y jueves,? https://www .montevideo.com.uy/Noticias/Meteorologia-advierte-sobre-lluvias-significativas-al-sur-del-rio-Negro-para-miercoles-y-jueves-uc690009 1 / 12,Admin,16/6/2020,23,"1,70%",,DOCUMENT
,eventos meteorológicos,viento,, Meteorología advierte sobre lluvias significativas al sur del río Negro para miércoles y jueves,"Además, dur ante la madrugada del jue ves, se intensificar án los vientos en la fr anja coster a del sur del país, con car acterísticas de viento arr achado.",Admin,16/6/2020,30,"2,20%",,DOCUMENT
,eventos meteorológicos,lluvia,, Meteorología anuncia acumulados importantes de precipitaciones hasta el miércoles,"Las lluvias se dar án, principalmente, en el litor al oeste y centr o del país.",Admin,16/6/2020,16,"2,20%",,DOCUMENT
,eventos meteorológicos,tormenta,, Meteorología emitió advertencia amarilla para el este y norte del país,El Instituto Nacional de Meteor ología emitió una advertencia amarilla por lluvias y tormentas puntualmente fuertes. La advertencia se actualizar á a las 8.30hs.,Admin,16/6/2020,25,"2,90%",,DOCUMENT
,eventos meteorológicos,lluvia,, Meteorología emitió advertencia amarilla para el este y norte del país,El Instituto Nacional de Meteor ología emitió una advertencia amarilla por lluvias y tormentas puntualmente fuertes. La advertencia se actualizar á a las 8.30hs.,Admin,16/6/2020,25,"2,90%",,DOCUMENT
,eventos meteorológicos,viento,, Meteorología emitió advertencia amarilla para el este y norte del país,"Se esper an tormentas algunas puntualmente fuertes con luvias intensas en cortos períodos de tiempo, ocasional caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes.",Admin,16/6/2020,29,"3,30%",,DOCUMENT
,eventos meteorológicos,viento,, Meteorología emitió advertencia amarilla por vientos fuertes,EL VIENTO QUE TODO EMPUJA,Admin,16/6/2020,5,"0,50%",,DOCUMENT
,eventos meteorológicos,tormenta,, Meteorología emitió una advertencia amarilla para el norte y centro del país,"Meteor ología emitió una advertencia amarilla par a 13 departamentos, del norte, centr o y este. Se esper an lluvias intensas y tormentas puntualmente fuertes.",Admin,16/6/2020,25,"3,00%",,DOCUMENT
,eventos meteorológicos,lluvia,, Meteorología emitió una advertencia amarilla para el norte y centro del país,"Meteor ología emitió una advertencia amarilla par a 13 departamentos, del norte, centr o y este. Se esper an lluvias intensas y tormentas puntualmente fuertes.",Admin,16/6/2020,25,"3,00%",,DOCUMENT
,eventos meteorológicos,viento,, Meteorología emitió una advertencia amarilla para el norte y centro del país,"El instituto nacional de Meteor ología emitió una advertencia amarilla par a el norte del país por tormentas fuertes y lluvias intensas en cortos períodos de tiempo, ocasional caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes.",Admin,16/6/2020,41,"5,00%",,DOCUMENT
,eventos meteorológicos,tormenta,, Meteorología emitió una advertencia amarilla para once departamentos del norte y este del país,"Se esper an tormentas, lluvias intensas en cortos períodos de tiempo, ocasional caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes. La advertencia rige hasta las 12. El pr onóstico par a el fin de semana.",Admin,16/6/2020,40,"3,30%",,DOCUMENT
,eventos meteorológicos,lluvia,, Meteorología emitió una advertencia amarilla para once departamentos del norte y este del país,"Se esper an tormentas, lluvias intensas en cortos períodos de tiempo, ocasional caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes. La advertencia rige hasta las 12. El pr onóstico par a el fin de semana.",Admin,16/6/2020,40,"3,30%",,DOCUMENT
,eventos meteorológicos,viento,, Meteorología emitió una advertencia amarilla para once departamentos del norte y este del país,"Se esper an tormentas, lluvias intensas en cortos períodos de tiempo, ocasional caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes. La advertencia rige hasta las 12. El pr onóstico par a el fin de semana.",Admin,16/6/2020,40,"3,30%",,DOCUMENT
,eventos meteorológicos,tormenta,, Meteorología emitió una advertencia naranja para el litoral oeste,"El Instituto Nacional de Meteor ología pr e vé que tormentas puntualmente fuertes con lluvias intensas, posible caída de gr anizo y actividad eléctrica con r achas de viento fuertes.",Admin,16/6/2020,30,"3,30%",,DOCUMENT
,eventos meteorológicos,lluvia,, Meteorología emitió una advertencia naranja para el litoral oeste,"El Instituto Nacional de Meteor ología pr e vé que tormentas puntualmente fuertes con lluvias intensas, posible caída de gr anizo y actividad eléctrica con r achas de viento fuertes.",Admin,16/6/2020,30,"3,30%",,DOCUMENT
,eventos meteorológicos,viento,, Meteorología emitió una advertencia naranja para el litoral oeste,"El Instituto Nacional de Meteor ología pr e vé que tormentas puntualmente fuertes con lluvias intensas, posible caída de gr anizo y actividad eléctrica con r achas de viento fuertes.",Admin,16/6/2020,30,"3,30%",,DOCUMENT
,eventos meteorológicos,tormenta,, Meteorología emitió una advertencia naranja para el norte del país por lluvias y tormentas,? https://www .montevideo.com.uy/Noticias/Meteorologia-emitio-una-advertencia-naranja-para-el-norte-del-pais-por-lluvias-y-tormentas-uc693586 1 / 1 1,Admin,16/6/2020,24,"1,90%",,DOCUMENT
,eventos meteorológicos,lluvia,, Meteorología emitió una advertencia naranja para el norte del país por lluvias y tormentas,? https://www .montevideo.com.uy/Noticias/Meteorologia-emitio-una-advertencia-naranja-para-el-norte-del-pais-por-lluvias-y-tormentas-uc693586 1 / 1 1,Admin,16/6/2020,24,"1,90%",,DOCUMENT
,eventos meteorológicos,viento,, Meteorología emitió una advertencia naranja para el norte del país por lluvias y tormentas,"El Instituto Nacional de Meteor ología emitió una advertencia nar anja par a 6 departamentos del norte del país, por lluvias intensas en cortos períodos de tiempo, ocasional caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes.",Admin,16/6/2020,41,"3,20%",,DOCUMENT
,eventos meteorológicos,tormenta,, Meteorología emitió una advertencia naranja por tormentas,? https://www .montevideo.com.uy/Noticias/Meteorologia-emitio-una-advertencia-naranja-por-tormentas-uc697802 1 / 1 1,Admin,16/6/2020,17,"1,40%",,DOCUMENT
