,Category,Code,,Case,Text,Coder,Date,Words,% Words,Comment,Variable
,efectos,inundación,, Salinas fue la zona más afectada por tormentas,"Montevideo: 40 evacuados, árboles caídos y obstrucción de saneami",Admin,6/5/2020,9,"2,50%",,DOCUMENT
,efectos,inundación,, Salinas fue la zona más afectada por tormentas,"Montevideo: 40 evacuados, árboles caídos y obstrucción de saneamie",Admin,6/5/2020,9,"2,50%",,DOCUMENT
,efectos,evacuados,, Salinas fue la zona más afectada por tormentas,"Montevideo: 40 evacuados, árboles caídos y obstrucción de saneamien",Admin,6/5/2020,9,"2,50%",,DOCUMENT
,eventos meteorológicos,viento,, Salinas fue la zona más afectada por tormentas,"Montevideo: 40 evacuados, árboles caídos y obstrucción de saneamient",Admin,6/5/2020,9,"2,50%",,DOCUMENT
,eventos meteorológicos,lluvia,, Salinas fue la zona más afectada por tormentas,"Montevideo: 40 evacuados, árboles caídos y obstrucción de saneamiento",Admin,6/5/2020,9,"2,50%",,DOCUMENT
,efectos,árboles caídos,, Salinas fue la zona más afectada por tormentas,"Montevideo: 40 evacuados, árboles caídos y obstrucción de saneamiento",Admin,6/5/2020,9,"2,50%",,DOCUMENT
,eventos meteorológicos,viento,, Sigue advertencia Amarilla por vientos y tormentas,?Sigue advertencia Amarilla por vientos y tormentas,Admin,6/5/2020,7,"2,30%",,DOCUMENT
,eventos meteorológicos,tormenta,, Sigue advertencia Amarilla por vientos y tormentas,?Sigue advertencia Amarilla por vientos y tormentas,Admin,6/5/2020,7,"2,30%",,DOCUMENT
,eventos meteorológicos,tormenta,, Sigue advertencia por tormentas intensas,?Sigue advertencia por tormentas intensas,Admin,6/5/2020,5,"1,60%",,DOCUMENT
,Actores,SINAE,, SINAE presentó sistema para predecir inundaciones,?SINAE presentó sistema para predecir inundaciones,Admin,6/5/2020,6,"1,80%",,DOCUMENT
,efectos,inundación,, Sinae_ 1874 evacuados en todo el país,?Sinae: 1874 evacuados en todo el pa,Admin,6/5/2020,7,"2,30%",,DOCUMENT
,respuestas,ayuda damnificados,, Sinae_ 1874 evacuados en todo el país,?Sinae: 1874 evacuados en todo el paí,Admin,6/5/2020,7,"2,30%",,DOCUMENT
,efectos,evacuados,, Sinae_ 1874 evacuados en todo el país,?Sinae: 1874 evacuados en todo el país,Admin,6/5/2020,7,"2,30%",,DOCUMENT
,Actores,SINAE,, Sinae_ 1874 evacuados en todo el país,?Sinae: 1874 evacuados en todo el país,Admin,6/5/2020,7,"2,30%",,DOCUMENT
,respuestas,ayuda damnificados,, Sinae_ 350 evacuados en todo el país,?Sinae: 350 evacuados en todo el pa,Admin,6/5/2020,7,"1,90%",,DOCUMENT
,efectos,evacuados,, Sinae_ 350 evacuados en todo el país,?Sinae: 350 evacuados en todo el paí,Admin,6/5/2020,7,"1,90%",,DOCUMENT
,Actores,SINAE,, Sinae_ 350 evacuados en todo el país,?Sinae: 350 evacuados en todo el país,Admin,6/5/2020,7,"1,90%",,DOCUMENT
,efectos,inundación,, Sinae_ 350 evacuados en todo el país,?Sinae: 350 evacuados en todo el país,Admin,6/5/2020,7,"1,90%",,DOCUMENT
,Actores,SINAE,, SINAE_ 736 desplazados por las inundaciones en todo el país,?SINAE: 736 desplazados por las inundaciones en todo el pa,Admin,6/5/2020,10,"2,80%",,DOCUMENT
,efectos,evacuados,, SINAE_ 736 desplazados por las inundaciones en todo el país,?SINAE: 736 desplazados por las inundaciones en todo el paí,Admin,6/5/2020,10,"2,80%",,DOCUMENT
,efectos,inundación,, SINAE_ 736 desplazados por las inundaciones en todo el país,?SINAE: 736 desplazados por las inundaciones en todo el país,Admin,6/5/2020,10,"2,80%",,DOCUMENT
,respuestas,ayuda damnificados,, SINAE_ 736 desplazados por las inundaciones en todo el país,?SINAE: 736 desplazados por las inundaciones en todo el país,Admin,6/5/2020,10,"2,80%",,DOCUMENT
,eventos meteorológicos,tormenta,, Tormentas generan menos problemas de los esperados en elecciones,?Tormentas generan menos problemas de los esperados en elecciones,Admin,6/5/2020,9,"2,70%",,DOCUMENT
,eventos meteorológicos,tormenta,, Tormentas para año nuevo,?Tormentas para año nuevo,Admin,6/5/2020,4,"1,20%",,DOCUMENT
,eventos meteorológicos,tormenta,, Tormentas para martes y miércoles,?Tormentas para martes y miércoles,Admin,6/5/2020,5,"1,60%",,DOCUMENT
,eventos meteorológicos,tormenta,, Tormentas para martes y miércoles,Tormentas para martes y miércoles,Admin,6/5/2020,5,"1,60%",,DOCUMENT
,efectos,rutas cortadas,, Trescientos desplazados en Durazno por crecidas,Rutas cortada,Admin,6/5/2020,2,"0,60%",,DOCUMENT
,efectos,evacuados,, Trescientos desplazados en Durazno por crecidas,Rutas cortadas,Admin,6/5/2020,2,"0,60%",,DOCUMENT
,efectos,inundación,, Trescientos desplazados en Durazno por crecidas,Rutas cortadas,Admin,6/5/2020,2,"0,60%",,DOCUMENT
,efectos,inundación,, Varios arroyos crecidos en Montevideo,Rutas Cortadas,Admin,6/5/2020,2,"0,50%",,DOCUMENT
,efectos,rutas cortadas,, Varios arroyos crecidos en Montevideo,Rutas Cortadas,Admin,6/5/2020,2,"0,50%",,DOCUMENT
,eventos meteorológicos,lluvia,," Viento, lluvia y frío para el fin de semana","?Viento, lluvia y frío para el fin de semana",Admin,6/5/2020,9,"2,70%",,DOCUMENT
,eventos meteorológicos,viento,," Viento, lluvia y frío para el fin de semana","?Viento, lluvia y frío para el fin de semana",Admin,6/5/2020,9,"2,70%",,DOCUMENT
