,Category,Code,Case,Text,Coder,Date,Words,% Words,Comment,Variable
629,efectos,inundación, Casi 800 evacuados en el país,Rutas cortadas y servicios afectados,Admin,13/5/2020,5,"1,60%",,DOCUMENT
630,efectos,rutas cortadas, Casi 800 evacuados en el país,Rutas cortadas y servicios afectados,Admin,13/5/2020,5,"1,60%",,DOCUMENT
631,efectos,evacuados, Cientos de evacuados en el norte del país,?Cientos de evacuados en el norte del paí,Admin,13/5/2020,8,"2,30%",,DOCUMENT
632,eventos meteorológicos,lluvia, Cientos de evacuados en el norte del país,?Cientos de evacuados en el norte del país,Admin,13/5/2020,8,"2,30%",,DOCUMENT
633,efectos,inundación, Cientos de evacuados en el norte del país,?Cientos de evacuados en el norte del país,Admin,13/5/2020,8,"2,30%",,DOCUMENT
634,efectos,rutas cortadas, Cientos de evacuados en el norte del país,Ocho rutas cortada,Admin,13/5/2020,3,"0,90%",,DOCUMENT
635,efectos,inundación, Cientos de evacuados en el norte del país,Ocho rutas cortadas,Admin,13/5/2020,3,"0,90%",,DOCUMENT
636,eventos meteorológicos,lluvia, Cientos de evacuados en el norte del país,Ocho rutas cortadas,Admin,13/5/2020,3,"0,90%",,DOCUMENT
637,efectos,inundación, Cifra de evacuados descendió a 1425,?Cifra de evacuados descendió a 1425,Admin,13/5/2020,6,"2,10%",,DOCUMENT
638,efectos,evacuados, Cifra de evacuados descendió a 1425,?Cifra de evacuados descendió a 1425,Admin,13/5/2020,6,"2,10%",,DOCUMENT
639,efectos,inundación, Cinco rutas permanecen cortadas,?Cinco rutas permanecen cortadas,Admin,13/5/2020,4,"1,40%",,DOCUMENT
640,efectos,rutas cortadas, Cinco rutas permanecen cortadas,?Cinco rutas permanecen cortadas,Admin,13/5/2020,4,"1,40%",,DOCUMENT
641,eventos meteorológicos,lluvia, Complicaciones por las lluvias,?Complicaciones por las lluvias,Admin,13/5/2020,4,"1,10%",,DOCUMENT
642,eventos meteorológicos,lluvia, Complicaciones por las lluvias_182246,?Complicaciones por las lluvias,Admin,13/5/2020,4,"1,10%",,DOCUMENT
643,efectos,evacuados, Evacuados en Montevideo y Pando,?Evacuados en Montevideo y Pando,Admin,13/5/2020,5,"1,90%",,DOCUMENT
644,efectos,inundación, Evacuados en Montevideo y Pando,?Evacuados en Montevideo y Pando,Admin,13/5/2020,5,"1,90%",,DOCUMENT
645,respuestas,soluciones ciudad, Evacuados y cortes de energía,?Evacuados y cortes de ene,Admin,13/5/2020,5,"1,80%",,DOCUMENT
646,efectos,destrozos, Evacuados y cortes de energía,?Evacuados y cortes de ener,Admin,13/5/2020,5,"1,80%",,DOCUMENT
647,efectos,destrozos, Evacuados y cortes de energía,?Evacuados y cortes de energ,Admin,13/5/2020,5,"1,80%",,DOCUMENT
648,efectos,inundación, Evacuados y cortes de energía,?Evacuados y cortes de energí,Admin,13/5/2020,5,"1,80%",,DOCUMENT
649,eventos meteorológicos,viento, Evacuados y cortes de energía,?Evacuados y cortes de energía,Admin,13/5/2020,5,"1,80%",,DOCUMENT
650,efectos,evacuados, Evacuados y cortes de energía,?Evacuados y cortes de energía,Admin,13/5/2020,5,"1,80%",,DOCUMENT
651,efectos,rutas cortadas," Evacuados, destrozos y rutas cortadas","?Evacuados, destrozos y rutas corta",Admin,13/5/2020,5,"1,50%",,DOCUMENT
652,efectos,destrozos," Evacuados, destrozos y rutas cortadas","?Evacuados, destrozos y rutas cortad",Admin,13/5/2020,5,"1,50%",,DOCUMENT
653,eventos meteorológicos,lluvia," Evacuados, destrozos y rutas cortadas","?Evacuados, destrozos y rutas cortada",Admin,13/5/2020,5,"1,50%",,DOCUMENT
654,eventos meteorológicos,viento," Evacuados, destrozos y rutas cortadas","?Evacuados, destrozos y rutas cortadas",Admin,13/5/2020,5,"1,50%",,DOCUMENT
655,efectos,evacuados," Evacuados, destrozos y rutas cortadas","?Evacuados, destrozos y rutas cortadas",Admin,13/5/2020,5,"1,50%",,DOCUMENT
656,eventos meteorológicos,lluvia, Lluvias entre lunes y martes,?Lluvias entre lunes y martes,Admin,13/5/2020,5,"1,70%",,DOCUMENT
657,eventos meteorológicos,lluvia, Lluvias para el sábado,?Lluvias para el sábado,Admin,13/5/2020,4,"1,30%",,DOCUMENT
658,eventos meteorológicos,lluvia, Lluvias para las fiestas,?Lluvias para las fiestas,Admin,13/5/2020,4,"1,20%",,DOCUMENT
659,efectos,inundación, Lluvias_ 33 evacuados en Soriano,?Lluvias: 33 evacuados en Soriano,Admin,13/5/2020,5,"2,20%",,DOCUMENT
660,eventos meteorológicos,lluvia, Lluvias_ 33 evacuados en Soriano,?Lluvias: 33 evacuados en Soriano,Admin,13/5/2020,5,"2,20%",,DOCUMENT
661,efectos,evacuados, Lluvias_ 33 evacuados en Soriano,?Lluvias: 33 evacuados en Sorian,Admin,13/5/2020,5,"2,20%",,DOCUMENT
662,efectos,inundación, Lluvias_ 33 evacuados en Soriano,?Lluvias: 33 evacuados en Soriano,Admin,13/5/2020,5,"2,20%",,DOCUMENT
663,eventos meteorológicos,lluvia, Lluvias_ 33 evacuados en Soriano,?Lluvias: 33 evacuados en Soriano,Admin,13/5/2020,5,"2,20%",,DOCUMENT
664,efectos,inundación, Lluvias_ decenas de evacuados en Durazno,?Lluvias: decenas de evacuados en Durazn,Admin,13/5/2020,6,"1,90%",,DOCUMENT
665,eventos meteorológicos,lluvia, Lluvias_ decenas de evacuados en Durazno,?Lluvias: decenas de evacuados en Durazno,Admin,13/5/2020,6,"1,90%",,DOCUMENT
666,efectos,evacuados, Lluvias_ decenas de evacuados en Durazno,?Lluvias: decenas de evacuados en Durazno,Admin,13/5/2020,6,"1,90%",,DOCUMENT
667,eventos meteorológicos,lluvia, Meteorología_ lluvias para el domingo,?Meteorología: lluvias para el domingo,Admin,13/5/2020,5,"1,70%",,DOCUMENT
668,eventos meteorológicos,lluvia, Paysandú_ evacuados por inundaciones,?Paysandú: evacuados por inundacione,Admin,13/5/2020,4,"1,40%",,DOCUMENT
669,efectos,evacuados, Paysandú_ evacuados por inundaciones,?Paysandú: evacuados por inundaciones,Admin,13/5/2020,4,"1,40%",,DOCUMENT
670,efectos,inundación, Paysandú_ evacuados por inundaciones,?Paysandú: evacuados por inundaciones,Admin,13/5/2020,4,"1,40%",,DOCUMENT
671,efectos,rutas cortadas, Rutas cortadas en trece puntos y más de 1200 evacuados,?Rutas cortadas en trece puntos y más de 1200 evacuad,Admin,13/5/2020,10,"3,20%",,DOCUMENT
672,efectos,inundación, Rutas cortadas en trece puntos y más de 1200 evacuados,?Rutas cortadas en trece puntos y más de 1200 evacuado,Admin,13/5/2020,10,"3,20%",,DOCUMENT
673,efectos,evacuados, Rutas cortadas en trece puntos y más de 1200 evacuados,?Rutas cortadas en trece puntos y más de 1200 evacuados,Admin,13/5/2020,10,"3,20%",,DOCUMENT
674,eventos meteorológicos,lluvia, Rutas cortadas en trece puntos y más de 1200 evacuados,?Rutas cortadas en trece puntos y más de 1200 evacuados,Admin,13/5/2020,10,"3,20%",,DOCUMENT
675,eventos meteorológicos,lluvia, Semana de lluvias,?Semana de lluvias,Admin,13/5/2020,3,"1,00%",,DOCUMENT
676,eventos meteorológicos,lluvia, 1179 evacuados en el país,? 1179 evacuados en el paí,Admin,13/5/2020,5,"1,50%",,DOCUMENT
677,efectos,inundación, 1179 evacuados en el país,? 1179 evacuados en el país,Admin,13/5/2020,5,"1,50%",,DOCUMENT
678,efectos,evacuados, 1179 evacuados en el país,? 1179 evacuados en el país,Admin,13/5/2020,5,"1,50%",,DOCUMENT
679,efectos,árboles caídos, 13 árboles caídos en Montevideo,? 13 árboles caídos en Montevideo,Admin,13/5/2020,5,"1,80%",,DOCUMENT
680,eventos meteorológicos,viento, 13 árboles caídos en Montevideo,? 13 árboles caídos en Montevideo,Admin,13/5/2020,5,"1,80%",,DOCUMENT
681,eventos meteorológicos,ola de calor, Advertencia naranja por ola de calor,?Advertencia naranja por ola de calor,Admin,13/5/2020,6,"1,80%",,DOCUMENT
682,eventos meteorológicos,viento, Advierten por posible turbonada y abundantes lluvias a partir del viernes,?Advierten por posible turbonada y abundantes lluvias a partir del viernes,Admin,13/5/2020,11,"2,80%",,DOCUMENT
683,eventos meteorológicos,lluvia, Advierten por posible turbonada y abundantes lluvias a partir del viernes,?Advierten por posible turbonada y abundantes lluvias a partir del viernes,Admin,13/5/2020,11,"2,80%",,DOCUMENT
684,eventos meteorológicos,ola de calor, Continuará la ola de calor,?Continuará la ola de calor,Admin,13/5/2020,5,"1,60%",,DOCUMENT
685,respuestas,ayuda damnificados, El retorno de los evacuados,?El retorno de los evacuado,Admin,13/5/2020,5,"1,60%",,DOCUMENT
686,efectos,inundación, El retorno de los evacuados,?El retorno de los evacuados,Admin,13/5/2020,5,"1,60%",,DOCUMENT
687,efectos,evacuados, El retorno de los evacuados,?El retorno de los evacuados,Admin,13/5/2020,5,"1,60%",,DOCUMENT
688,efectos,inundación, Evacuados comenzarán a volver,?Evacuados comenzarán a volve,Admin,13/5/2020,4,"1,40%",,DOCUMENT
689,efectos,evacuados, Evacuados comenzarán a volver,?Evacuados comenzarán a volver,Admin,13/5/2020,4,"1,40%",,DOCUMENT
690,respuestas,ayuda damnificados, Evacuados comenzarán a volver,?Evacuados comenzarán a volver,Admin,13/5/2020,4,"1,40%",,DOCUMENT
691,efectos,evacuados, Inundaciones_ 692 personas evacuadas,?Inundaciones: 692 personas evacuada,Admin,13/5/2020,4,"1,50%",,DOCUMENT
692,efectos,inundación, Inundaciones_ 692 personas evacuadas,?Inundaciones: 692 personas evacuadas,Admin,13/5/2020,4,"1,50%",,DOCUMENT
693,eventos meteorológicos,lluvia, Inundaciones_ 692 personas evacuadas,?Inundaciones: 692 personas evacuadas,Admin,13/5/2020,4,"1,50%",,DOCUMENT
694,eventos meteorológicos,lluvia, Meteorología_ Alerta naranja para el jueves,Metsul alerta por inundaciones,Admin,13/5/2020,4,"1,00%",,DOCUMENT
695,efectos,inundación, Meteorología_ Alerta naranja para el jueves,Metsul alerta por inundaciones,Admin,13/5/2020,4,"1,00%",,DOCUMENT
696,eventos meteorológicos,lluvia, Meteorología_ pronóstico de lluvias,?Meteorología: pronóstico de lluvias,Admin,13/5/2020,4,"1,30%",,DOCUMENT
697,eventos meteorológicos,tormenta, Nueva tormenta el viernes,?Nueva tormenta el viernes,Admin,13/5/2020,4,"1,30%",,DOCUMENT
698,eventos meteorológicos,viento, Ramis confirma temporal de viento,?Ramis confirma temporal de viento,Admin,13/5/2020,5,"1,40%",,DOCUMENT
699,eventos meteorológicos,tormenta, Reafirman pronóstico de fuerte tormenta,?Reafirman pronóstico de fuerte tormenta,Admin,13/5/2020,5,"1,50%",,DOCUMENT
700,efectos,rutas cortadas, Río Cuareim sigue descendiendo,Rutas cortadas,Admin,13/5/2020,2,"0,70%",,DOCUMENT
701,efectos,inundación, Río Cuareim sigue descendiendo,Rutas cortadas,Admin,13/5/2020,2,"0,70%",,DOCUMENT
702,efectos,evacuados, Se suman evacuados en Artigas,?Se suman evacuados en Artiga,Admin,13/5/2020,5,"1,50%",,DOCUMENT
703,eventos meteorológicos,lluvia, Se suman evacuados en Artigas,?Se suman evacuados en Artigas,Admin,13/5/2020,5,"1,50%",,DOCUMENT
704,efectos,inundación, Se suman evacuados en Artigas,?Se suman evacuados en Artigas,Admin,13/5/2020,5,"1,50%",,DOCUMENT
705,eventos meteorológicos,lluvia, Treinta y Tres_ aumentan evacuados,?Treinta y Tres: aumentan evacuado,Admin,13/5/2020,5,"1,80%",,DOCUMENT
706,efectos,inundación, Treinta y Tres_ aumentan evacuados,?Treinta y Tres: aumentan evacuados,Admin,13/5/2020,5,"1,80%",,DOCUMENT
707,efectos,evacuados, Treinta y Tres_ aumentan evacuados,?Treinta y Tres: aumentan evacuados,Admin,13/5/2020,5,"1,80%",,DOCUMENT
708,eventos meteorológicos,tormenta, Advertencia amarilla por tormentas,?Advertencia amarilla por tormentas,Admin,12/5/2020,4,"1,30%",,DOCUMENT
709,eventos meteorológicos,tormenta, Advertencia por tormentas intensas,?Advertencia por tormentas intensas,Admin,12/5/2020,4,"1,30%",,DOCUMENT
710,efectos,inundación, Alerta amarilla por precipitaciones,Evacuado,Admin,12/5/2020,1,"0,30%",,DOCUMENT
711,eventos meteorológicos,lluvia, Alerta amarilla por precipitaciones,Evacuados,Admin,12/5/2020,1,"0,30%",,DOCUMENT
712,efectos,evacuados, Alerta amarilla por precipitaciones,Evacuados,Admin,12/5/2020,1,"0,30%",,DOCUMENT
713,eventos meteorológicos,tormenta, Alerta amarilla por tormentas intensas,?Alerta amarilla por tormentas intensas,Admin,12/5/2020,5,"1,80%",,DOCUMENT
714,eventos meteorológicos,ola de calor, Alerta por calor y tormentas,?Alerta por calor y tormentas,Admin,12/5/2020,5,"1,70%",,DOCUMENT
715,eventos meteorológicos,tormenta, Alerta por calor y tormentas,?Alerta por calor y tormentas,Admin,12/5/2020,5,"1,70%",,DOCUMENT
716,eventos meteorológicos,tormenta, Meteorología prevé lluvias y tormentas hasta el martes,?Meteorología prevé lluvias y tormentas hasta el martes,Admin,12/5/2020,8,"2,60%",,DOCUMENT
717,eventos meteorológicos,lluvia, Meteorología prevé lluvias y tormentas hasta el martes,?Meteorología prevé lluvias y tormentas hasta el martes,Admin,12/5/2020,8,"2,60%",,DOCUMENT
718,eventos meteorológicos,lluvia, Meteorología_ lluvias el fin de semana,?Meteorología: lluvias el fin de semana,Admin,12/5/2020,6,"2,10%",,DOCUMENT
719,eventos meteorológicos,tormenta, Meteorología_ tormentas intensas,?Meteorología: tormentas intensas,Admin,12/5/2020,3,"0,90%",,DOCUMENT
720,efectos,evacuados, Montevideo_ 13 evacuados,?Montevideo: 13 evacuados,Admin,12/5/2020,3,"1,20%",,DOCUMENT
721,efectos,inundación, Montevideo_ 13 evacuados,?Montevideo: 13 evacuados,Admin,12/5/2020,3,"1,20%",,DOCUMENT
722,eventos meteorológicos,lluvia, Precipitaciones y tormentas aisladas hasta el martes,?Precipitaciones y tormentas aisladas hasta el martes,Admin,12/5/2020,7,"2,30%",,DOCUMENT
723,eventos meteorológicos,tormenta, Precipitaciones y tormentas aisladas hasta el martes,?Precipitaciones y tormentas aisladas hasta el martes,Admin,12/5/2020,7,"2,30%",,DOCUMENT
724,efectos,evacuados, 1.802 evacuados en el país,? 1.802 evacuados en el país 1.802 evacuados en el país,Admin,6/5/2020,12,"3,50%",,DOCUMENT
725,efectos,inundación, 1.802 evacuados en el país,? 1.802 evacuados en el país 1.802 evacuados en el país,Admin,6/5/2020,12,"3,50%",,DOCUMENT
726,efectos,inundación, 1.802 evacuados en el país,Recibilas diariamente en tu email 1.802 evacuados en el país,Admin,6/5/2020,11,"3,20%",,DOCUMENT
727,efectos,evacuados, 1.802 evacuados en el país,Recibilas diariamente en tu email 1.802 evacuados en el país,Admin,6/5/2020,11,"3,20%",,DOCUMENT
728,efectos,evacuados, 1195 evacuados en todo el país,? 1195 evacuados en todo el país 1195 evacuados en todo el país,Admin,6/5/2020,12,"3,90%",,DOCUMENT
729,efectos,inundación, 1195 evacuados en todo el país,? 1195 evacuados en todo el país 1195 evacuados en todo el país,Admin,6/5/2020,12,"3,90%",,DOCUMENT
730,efectos,evacuados, 1195 evacuados en todo el país,“Queremos volver pero no tenemos que apurarnos para mandarnos una macana” 1195 evacuados en todo el país,Admin,6/5/2020,17,"5,50%",,DOCUMENT
731,efectos,rutas cortadas, 274 desplazados y 6 rutas cortadas,? 274 desplazados y 6 rutas cortadas 274 desplazados y 6 rutas cortad,Admin,6/5/2020,12,"4,10%",,DOCUMENT
732,efectos,evacuados, 274 desplazados y 6 rutas cortadas,? 274 desplazados y 6 rutas cortadas 274 desplazados y 6 rutas cortada,Admin,6/5/2020,12,"4,10%",,DOCUMENT
733,efectos,inundación, 274 desplazados y 6 rutas cortadas,? 274 desplazados y 6 rutas cortadas 274 desplazados y 6 rutas cortadas,Admin,6/5/2020,12,"4,10%",,DOCUMENT
734,eventos meteorológicos,lluvia, 274 desplazados y 6 rutas cortadas,? 274 desplazados y 6 rutas cortadas 274 desplazados y 6 rutas cortadas,Admin,6/5/2020,12,"4,10%",,DOCUMENT
735,efectos,inundación, 631 evacuados en todo el país,? 631 evacuados en todo el país 631 evacuados en todo el país,Admin,6/5/2020,12,"4,10%",,DOCUMENT
736,efectos,evacuados, 631 evacuados en todo el país,? 631 evacuados en todo el país 631 evacuados en todo el país,Admin,6/5/2020,12,"4,10%",,DOCUMENT
737,eventos meteorológicos,tormenta, Advertencia Amarilla por tormentas hasta las 12_00 del miércoles,?Advertencia Amarilla por tormentas hasta las 12:00 del miércoles,Admin,6/5/2020,10,"3,10%",,DOCUMENT
738,eventos meteorológicos,tormenta, Advertencia Amarilla por tormentas,?Advertencia Amarilla por tormentas,Admin,6/5/2020,4,"1,20%",,DOCUMENT
739,eventos meteorológicos,viento, Advertencia Amarilla por vientos y tormentas,?Advertencia amarilla por vientos y tormentas,Admin,6/5/2020,6,"1,70%",,DOCUMENT
740,eventos meteorológicos,tormenta, Advertencia Amarilla por vientos y tormentas,?Advertencia amarilla por vientos y tormentas,Admin,6/5/2020,6,"1,70%",,DOCUMENT
741,eventos meteorológicos,tormenta, Advertencia de Nivel Amarillo para el norte por tormentas intensas,?Advertencia de Nivel Amarillo para el norte por tormentas intensas,Admin,6/5/2020,10,"3,00%",,DOCUMENT
742,eventos meteorológicos,lluvia, Advertencia de nivel amarillo por lluvias abundantes y tormentas,?Advertencia de nivel amarillo por lluvias abundantes y tormentas,Admin,6/5/2020,9,"2,80%",,DOCUMENT
743,eventos meteorológicos,tormenta, Advertencia de nivel amarillo por lluvias abundantes y tormentas,?Advertencia de nivel amarillo por lluvias abundantes y tormentas,Admin,6/5/2020,9,"2,80%",,DOCUMENT
744,eventos meteorológicos,tormenta, Advertencia de nivel amarillo por tormentas,?Advertencia de nivel amarillo por tormentas,Admin,6/5/2020,6,"1,80%",,DOCUMENT
745,eventos meteorológicos,tormenta, Advertencia de Nivel Naranja por tormentas,?Advertencia de Nivel Naranja por tormentas,Admin,6/5/2020,6,"1,80%",,DOCUMENT
746,eventos meteorológicos,lluvia, Advertencia naranja por tormentas fuertes y copiosas,?Advertencia naranja por tormentas fuertes y copiosas,Admin,6/5/2020,7,"1,90%",,DOCUMENT
747,eventos meteorológicos,tormenta, Advertencia naranja por tormentas fuertes y copiosas,?Advertencia naranja por tormentas fuertes y copiosas,Admin,6/5/2020,7,"1,90%",,DOCUMENT
748,efectos,evacuados, Aumentó número de evacuados en el litoral,?Aumentó número de evacuados en el litoral,Admin,6/5/2020,7,"1,90%",,DOCUMENT
749,efectos,inundación, Aumentó número de evacuados en el litoral,?Aumentó número de evacuados en el litoral,Admin,6/5/2020,7,"1,90%",,DOCUMENT
750,eventos meteorológicos,tormenta, Aviso de fuertes tormentas,?Aviso de fuertes tormentas,Admin,6/5/2020,4,"1,30%",,DOCUMENT
751,eventos meteorológicos,tormenta, Aviso especial por tormentas fuertes,?Aviso especial por tormentas fuertes,Admin,6/5/2020,5,"1,40%",,DOCUMENT
752,respuestas,ayuda damnificados, Baja el número de evacuados y finalizan etapa de emergencia,?Baja el número de evacuados y finalizan etapa de emergencia,Admin,6/5/2020,10,"2,90%",,DOCUMENT
753,efectos,evacuados, Baja el número de evacuados y finalizan etapa de emergencia,?Baja el número de evacuados y finalizan etapa de emergencia,Admin,6/5/2020,10,"2,90%",,DOCUMENT
